SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
THAKDEV,EQ,21-04-2026,123.0,128.9,129.15,128.7,129.15,129.15,129.0,18,"2,322.00",5,8,44.44
THAKDEV,EQ,22-04-2026,129.15,135.6,135.6,135.5,135.6,135.6,135.54,19,0.03,6,18,94.74
THAKDEV,EQ,23-04-2026,135.6,142.35,142.35,139.1,139.1,139.1,142.29,79,0.11,11,78,98.73
THAKDEV,EQ,24-04-2026,139.1,139.1,139.1,139.0,139.0,139.0,139.06,170,0.24,3,170,100.0
THAKDEV,EQ,27-04-2026,139.0,145.95,145.95,135.3,137.0,137.0,135.84,96,0.13,6,95,98.96
THAKDEV,EQ,28-04-2026,137.0,143.85,143.85,130.15,130.15,134.6,131.71,132,0.17,17,124,93.94
THAKDEV,EQ,29-04-2026,134.6,135.0,141.3,135.0,141.3,141.3,136.85,282,0.39,6,282,100.0
THAKDEV,EQ,30-04-2026,141.3,141.45,141.45,141.45,141.45,141.45,141.45,10,0.01,1,10,100.0
THAKDEV,EQ,04-05-2026,141.45,148.5,148.5,134.38,134.39,134.39,135.01,23,0.03,6, 23, 100.00
