SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
CAPILLARY,EQ,21-11-2025,577.0,571.9,633.9,570.05,601.1,606.5,605.79,"2,42,41,476","14,68,52,26,842.60","3,62,381","66,88,613",27.59
CAPILLARY,EQ,24-11-2025,606.5,603.5,636.0,581.75,617.7,625.25,616.21,7318296,45096.04,139274, 1319359, 18.03
