SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
FALTECH-RE,ST,07-04-2026,2.55,1.55,1.55,1.55,1.55,1.55,1.55,"9,600","14,880.00",2,"9,600",100.0
FALTECH-RE,ST,08-04-2026,1.55,0.95,0.95,0.95,0.95,0.95,0.95,43200,0.41,7, 43200,100.0
FALTECH-RE,ST,09-04-2026,0.95,0.6,0.6,0.6,0.6,0.6,0.6,100800,0.6,17, 100800, 100.00
