SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
MURLIIND,EQ,14-05-2007,509.00,531.00,531.00,531.00,531.00,531.00,531.00,1,531.00,-,-,-
MURLIIND,EQ,25-05-2007,526.10,540.00,575.00,540.00,575.00,557.50,557.50,2,"1,115.00",-,-,-
MURLIIND,EQ,21-10-2008,183.15,187.2,190.05,187.2,190.05,190.05,188.63,100,"18,862.50",-,-,-
MURLIIND,EQ,25-11-2008,122.1,140.5,140.5,122.25,122.25,122.25,131.38,4,525.50,-,-,-
MURLIIND,EQ,20-03-2009,78.25,81.0,81.0,75.65,75.65,75.65,78.33,20,"1,566.50",-,-,-
