SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
SMALL250,EQ,13-11-2025,16.98,16.98,17.29,16.83,17.06,17.08,17.11,"77,062","13,18,610.05",72,"59,522",77.24
SMALL250,EQ,14-11-2025,17.08,17.16,17.16,17.05,17.1,17.09,17.07,79226,13.52,63, 77698,98.07
SMALL250,EQ,17-11-2025,17.09,17.15,17.22,17.15,17.22,17.21,17.2,10194,1.75,61, 10160,99.67
SMALL250,EQ,18-11-2025,17.21,17.64,17.64,17.02,17.02,17.04,17.06,235530,40.19,143, 234935, 99.75
