SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
BILENERGY,EQ,23-07-2012,82.05,87.2,87.2,80.65,80.65,83.7,83.71,20,"1,674.25",4,-,-
