SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
MOIPO,EQ,20-11-2025,49.22,49.19,49.19,48.9,49.12,49.12,49.07,"1,127","55,305.77",27,356,31.59
