SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
BEARDSELL,EQ,06-06-2011,50.6,52.6,52.6,48.4,48.4,48.4,50.5,360,"18,180.00",2,-,-
BEARDSELL,EQ,08-06-2011,50.6,52.6,52.6,49.6,49.6,51.1,51.1,600,"30,660.00",2,-,-
BEARDSELL,EQ,13-06-2011,50.0,49.8,49.8,47.8,47.8,48.8,48.8,600,"29,280.00",2,-,-
BEARDSELL,EQ,22-06-2011,48.3,46.2,50.3,46.2,50.3,50.3,48.25,"2,000","96,500.00",2,-,-
BEARDSELL,EQ,17-01-2012,39.2,39.2,39.2,39.2,39.2,39.2,39.2,1,39.20,1,-,-
