SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
NILE,EQ,20-04-2026,"1,722.45","1,725.05","1,769.80","1,672.00","1,672.00","1,703.65","1,724.96",288,"4,96,787.15",58,231,80.21
NILE,EQ,21-04-2026,1703.65,1669.55,1707.95,1669.55,1690.0,1680.0,1684.05,1804,30.38,166, 1489, 82.54
