SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
PIONRINV,EQ,20-04-2026,108.05,118.75,118.75,106.0,113.95,106.15,107.06,859,"91,966.20",10,858,99.88
PIONRINV,EQ,21-04-2026,106.15,109.9,109.9,102.0,108.0,102.5,106.86,127,0.14,5,127,100.0
PIONRINV,EQ,22-04-2026,102.5,108.0,108.0,99.5,99.55,99.65,99.82,1370,1.37,18, 1368, 99.85
