SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
IWP,EQ,20-04-2026,34.45,34.35,34.35,28.0,32.85,33.0,33.82,"2,075","70,171.50",32,"2,066",99.57
IWP,EQ,21-04-2026,33.0,34.8,34.8,33.15,34.4,34.25,34.16,1542,0.53,30, 1229,79.7
IWP,EQ,22-04-2026,34.25,34.75,34.75,33.1,33.85,33.85,34.18,3751,1.28,64, 3738,99.65
IWP,EQ,23-04-2026,33.85,33.85,34.75,33.0,33.25,33.75,34.06,1531,0.52,44, 1509,98.56
IWP,EQ,24-04-2026,33.75,33.8,34.2,33.0,34.2,34.2,34.01,355,0.12,24, 349,98.31
IWP,EQ,27-04-2026,34.2,36.0,36.0,33.05,34.4,34.4,34.42,3271,1.13,75, 2931,89.61
IWP,EQ,28-04-2026,34.4,36.0,36.0,33.1,34.7,34.7,34.03,1847,0.63,58, 1739,94.15
IWP,EQ,29-04-2026,34.7,33.25,35.05,33.25,34.75,34.15,34.07,3692,1.26,96, 3517, 95.26
