SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
ELCIDIN,EQ,20-04-2026,"1,34,869.50","1,34,000.00","1,37,000.00","1,30,700.00","1,34,399.00","1,33,779.50","1,33,293.09",30,"39,98,792.60",29,22,73.33
ELCIDIN,EQ,21-04-2026,133779.5,133699.95,133699.95,125000.0,128350.0,128194.9,129299.18,91,117.66,83,65,71.43
ELCIDIN,EQ,22-04-2026,128194.9,128250.0,131199.95,125200.05,126153.0,126153.0,127242.76,34,43.26,34, 21, 61.76
